system_id,name,latitude,longitude,power,type,tracking,pixelCount,mounting,module_technology,module_model
6424,CA-07-044 - WCCUSD - Murphy ES,37.975,-122.292,104.4,Canopy,FALSE,2327,2,mono-Si,spr-e20-435-com
6425,CA-07-045 - WCCUSD - Peres ES,37.9427312,-122.3645096,130.5,Canopy,FALSE,3668,2,mono-Si,spr-e20-435-com
6427,CA-07-047 - WCCUSD - Tara Hills ES,37.994,-122.313,91.35,Canopy,FALSE,2481,2,mono-Si,spr-e20-435-com
6428,CA-07-048 - WCCUSD - Bayview ES,37.974797,-122.346887,113.1,Canopy,FALSE,3240,2,mono-Si,spr-e20-435-com
6431,CA-07-051 - WCCUSD - Ford ES,37.9513177,-122.3418389,152.25,Canopy,FALSE,4399,2,mono-Si,spr-e20-435-com
6433,CA-07-053 - WCCUSD - Harding ES,37.9027813,-122.294,117.45,Canopy,FALSE,2812,2,mono-Si,spr-e20-435-com
6434,CA-07-054 - WCCUSD - Helms MS,37.9631226,-122.3381148,365.4,Canopy,FALSE,3269,2,mono-Si,spr-e20-435-com
6437,CA-07-057 - WCCUSD - Lupine Hills ES,38.0071291,-122.2530479,104.4,Canopy,FALSE,2627,2,mono-Si,spr-e20-435-com
6438,CA-07-058 - WCCUSD - Mira Vista ES,37.94,-122.3138076,104.4,Canopy,FALSE,2966,2,mono-Si,spr-e20-435-com
6441,CA-07-061 - WCCUSD - Sheldon ES,37.9670371,-122.297508,95.7,Canopy,FALSE,2839,2,mono-Si,spr-e20-435-com
6442,CA-07-062 - WCCUSD - Vista Hills HS,37.9685455,-122.3248308,91.35,Canopy,FALSE,2090,2,mono-Si,spr-e20-435-com
6443,CA-07-063 - CJUSD - Crestmore ES,34.049,-117.394,182.7,Canopy,FALSE,5036,2,mono-Si,spr-e20-435-com
6444,CA-07-064 - CJUSD - Grimes ES,34.073,-117.386,130.5,Canopy,FALSE,3374,2,mono-Si,spr-e20-435-com
6445,CA-07-065 - CJUSD - Jurupa Vista ES,34.0436904,-117.457,104.4,Canopy,FALSE,2720,2,mono-Si,spr-e20-435-com
6447,CA-07-067 - CJUSD - San Salvador ES,34.0551712,-117.333,52.2,Canopy,FALSE,1391,2,mono-Si,spr-e20-435-com
6448,CA-07-068 - CJUSD - Zimmerman ES,34.054,-117.4013495,156.6,Canopy,FALSE,4094,2,mono-Si,spr-e20-435-com
6449,CA-07-069 - CJUSD - Cooley Ranch ES,34.0519315,-117.292,165.3,Canopy,FALSE,4136,2,mono-Si,spr-e20-435-com
6450,CA-07-070 - CJUSD - DArcy ES,34.043,-117.4662375,204.45,Canopy,FALSE,4955,2,mono-Si,spr-e20-435-com
6452,CA-07-072 - CJUSD - Lincoln ES,34.0773237,-117.3170265,143.55,Canopy,FALSE,3675,2,mono-Si,spr-e20-435-com
6453,CA-07-073 - CJUSD - McKinley ES,34.087,-117.3309816,117.45,Canopy,FALSE,3097,2,mono-Si,spr-e20-435-com
6454,CA-07-074 - CJUSD - Reche Canyon ES,34.04,-117.273,130.5,Canopy,FALSE,3253,2,mono-Si,spr-e20-435-com
6455,CA-07-075 - CJUSD - Rogers ES,34.083,-117.3396326,156.6,Canopy,FALSE,4085,2,mono-Si,spr-e20-435-com
6456,CA-07-076 - CJUSD - Smith ES,34.0803733,-117.401,182.7,Canopy,FALSE,3569,2,mono-Si,spr-e20-435-com
6458,CA-07-078 - CJUSD - Terrace View ES,34.0420337,-117.3088956,130.5,Canopy,FALSE,3358,2,mono-Si,spr-e20-435-com
6459,CA-07-079 - CJUSD - Terrace Hills ES,34.0296858,-117.313,156.6,Canopy,FALSE,4053,2,mono-Si,spr-e20-435-com
6464,CA-07-084 - Grossmont - Santana HS,32.8573262,-116.9700857,730.8,Canopy,FALSE,18679,2,mono-Si,spr-e20-435-com
6465,CA-07-085 - Grossmont - El Cajon Valley HS,32.7986589,-116.9483938,1017.9,Canopy,FALSE,10803,2,mono-Si,spr-e20-435-com
6468,CA-07-168 - RPUWD - Scheuer,34.112,-117.273,3758.4,Canopy,TRUE,186253,2,mono-Si,spr-e20-435-com
6471,CA-07-171 - WCCUSD - Coronado ES,37.9277599,-122.349,152.25,Roof,FALSE,4109,1,mono-Si,spr-e20-435-com
6475,CA-07-175 - LVJUSD - Altamont Creek ES,37.722706,-121.7188387,208.8,Canopy,FALSE,5493,2,mono-Si,spr-e20-435-com
6476,CA-07-176 - LVJUSD - Arroyo Seco ES,37.684,-121.728,182.7,Canopy,FALSE,2765,2,mono-Si,spr-e20-435-com
6477,CA-07-178 - LVJUSD - Lawerence ES,37.6900763,-121.7706111,141,Canopy,FALSE,3568,2,mono-Si,spr-x21-470-com
6478,CA-07-179 - LVJUSD - Mendenhall MS,37.6629103,-121.7932084,282,Canopy,FALSE,7387,2,mono-Si,spr-x21-470-com
6479,CA-07-180 - LVJUSD - Rancho ES,37.6881736,-121.7966776,169.2,Canopy,FALSE,4731,2,mono-Si,spr-x21-470-com
6481,CA-07-182 - LVJUSD - Sunset ES,37.6626467,-121.775,183.3,Canopy,FALSE,4526,2,mono-Si,spr-x21-470-com
6482,CA-07-183 - LVJUSD - Vineyard HS,37.6771018,-121.7408556,192.7,Canopy,FALSE,4921,2,mono-Si,spr-x21-470-com
5006,Casa Grande School District  Casa Verde,32.886514,-111.7486893,410.4,Parking,FALSE,14077,2,multi-Si,mpe-235-ps09
5008,Casa Grande School District  Vista Grande,32.8922,-111.712,1816.92,Parking,FALSE,55883,2,multi-Si,mpe-240-ps12
5117,Castaic USD - Castaic Elementary School,34.4715288,-118.6301431,172.8,Parking,FALSE,2177,2,multi-Si,yl300p-35b
5224,Central - Bear Gulch ES,34.1018622,-117.6074987,170.8,Parking,FALSE,6082,2,multi-Si,yl305p-35b
5228,Central - Central ES,34.1095229,-117.5934515,190.8,Parking,FALSE,6663,2,multi-Si,yl300p-35b
5229,Central - Dona Merced ES North + South,34.1175295,-117.5801534,201.3,Parking,FALSE,5905,2,multi-Si,yl305p-35b
5231,Central - Valle Vista ES,34.1148548,-117.6197738,134.2,Parking,FALSE,2664,2,multi-Si,yl305p-35b
5315,Chaffey - Valley View HS,34.0854441,-117.6144913,221.68,Parking,FALSE,9688,2,mono-Si,
5846,"City and County of Broomfield, CO - Paul Derda Recreation Center",39.9348,-105.037,152.88,rooftop-fixed,FALSE,5669,1,SJT,hip-195ba19
5847,"City and County of Broomfield, CO - Police And Court Building",39.920734,-105.068167,81.9,rooftop-fixed,FALSE,3329,1,SJT,hip-195ba19
5843,"City of Arvada, CO - Ralston Treatment Plant",39.816267,-105.21405,633.08,single-axis-tracker,TRUE,11,2,SJT,hip-195ba19
5346,Claremont - Mountain View ES,34.1053119,-117.7304729,86.94,Parking,FALSE,2485,2,mono-Si,sw345 xl mono
5350,Claremont - Sycamore ES,34.1019877,-117.7174204,49.68,Parking,FALSE,1569,2,mono-Si,sw345 xl mono
5520,CO-19-S135 Fort Collins,40.591541,-105.112472,971,ground,FALSE,63668,3,multi-Si,HSL72P6-PC-3-310Q
5009,Coppin State University,39.3158483,-76.6571317,500.08,Roof,FALSE,43384,1,mono-Si,sw235
5012,Crane Schools  Mesquite Elementary,32.6759373,-114.6746278,201.84,Parking,FALSE,8226,2,mono-Si,Yingli  290W
5018,Crane Schools  Valley Horizon Elementary,32.6910435,-114.6760094,323.64,Unknown,FALSE,4459,2,mono-Si,Yingli  290W
5333,Cucamonga - Ontario Center School,34.0732103,-117.5816916,211.83,Parking,FALSE,6323,2,mono-Si,tsm-345de14a(ii)
5083,Dysart Unified  Dysart High School (SES A + SES B + SEB C),33.590635,-112.33999,925.2,Parking,FALSE,23103,2,multi-Si,yl300p-35b
5074,Dysart Unified  Kingswood Elementary,33.6411136,-112.3863594,468,Parking,FALSE,4060,2,multi-Si,yl300p-35b
5075,Dysart Unified  Luke Elementary,33.541063,-112.342029,536.4,Parking,FALSE,8150,2,multi-Si,yl300p-35b
5072,Dysart Unified  Parkview Elementary,33.6273907,-112.3828081,514.8,Parking,FALSE,5956,2,multi-Si,yl300p-35b
5085,Dysart Unified  Valley Vista High School (SES A + SES B),33.629139,-112.382727,615.6,Parking,FALSE,5928,2,multi-Si,yl300p-35b
5077,Dysart Unified  West Point Elementary,33.6237065,-112.3549608,481.44,Parking,FALSE,13725,2,multi-Si,yl300p-35b
5141,Dysart Unified  Western Peaks ES,33.629236,-112.4485625,548.7,Parking,FALSE,18653,2,multi-Si,yl295p-35b
5142,Dysart Unified Willow Canyon HS,33.6352327,-112.4431975,548.41,Parking,FALSE,5071,2,multi-Si,yl295p-35b
5365,Etiwanda - East Heritage ES,34.1125418,-117.4936811,186.3,Parking,FALSE,3548,2,mono-Si,sw345 xl mono
5368,Etiwanda - Golden ES,34.1441536,-117.5336188,235.98,Parking,FALSE,7270,2,mono-Si,sw345 xl mono
5369,Etiwanda - Grapeland ES,34.123234,-117.5234458,215.28,Parking,FALSE,5965,2,mono-Si,sw345 xl mono
5370,Etiwanda - Heritage IS,34.1197274,-117.5004103,409.86,Parking,FALSE,9714,2,mono-Si,sw345 xl mono
5371,Etiwanda - Lightfoot ES,34.1264355,-117.5507565,151.11,Parking,FALSE,2890,2,mono-Si,sw345 xl mono
5373,Etiwanda - Perdew ES,34.112408,-117.520166,248.4,Parking,FALSE,7319,2,mono-Si,sw345 xl mono
5374,Etiwanda - Solorio ES,34.1291695,-117.4737515,263.58,Parking,FALSE,7910,2,mono-Si,sw345 xl mono
5377,Etiwanda - Terra Vista ES,34.1181837,-117.5516621,186.3,Parking,FALSE,1794,2,mono-Si,sw345 xl mono
5378,Etiwanda - West Heritage ES,34.1125584,-117.5055078,173.88,Parking,FALSE,5149,2,mono-Si,sw345 xl mono
5308,Evergreen Academy Ave,32.51648,-82.936657,995.41,Ground,FALSE,53540,3,multi-Si,hsl72p6-pc-1-310
5742,FRV - Belmar - 2G Site #1,39.709921,-105.079207,785.18,rooftop-fixed,FALSE,34416,1,Unknown,Unknown
5743,FRV - Belmar - 5G Site #1,39.708022,-105.080158,198.66,rooftop-fixed,FALSE,9370,1,Unknown,Unknown
5744,FRV - Belmar - 7G Site #1,39.708446,-105.075587,761.53,rooftop-fixed,FALSE,32818,1,Unknown,Unknown
5709,FRV - Bolthouse Farms Rowen Site #1,34.5574,-117.6849,743.04,single-axis-tracker,TRUE,75730,2,Unknown,Unknown
5752,FRV - Brook Warehouse Site #1,40.5584,-74.5868,600.27,rooftop-fixed,FALSE,34336,1,Unknown,Unknown
5711,FRV - California State University Fresno site #1,36.809841,-119.741665,1173.44,carport-fixed,FALSE,54675,2,Unknown,Unknown
5713,FRV - East LA Community College Site #1 + Site #2,34.0435,-118.154094,2380.8,carport-fixed,FALSE,49782,2,Unknown,Unknown
5751,FRV - Lowes Kona Site #1 + Site #2 + Site #3,19.6456,-155.9862,1176.48,rooftop-fixed,FALSE,10519,1,Unknown,Unknown
5718,FRV - Macys Phase 1 Puente Hills 211A Site #1,33.992222,-117.928333,130.72,rooftop-fixed,FALSE,4409,1,Unknown,Unknown
5720,FRV - Macys Phase 2 Fresno 30A Site #1,36.806389,-119.779722,161.12,rooftop-fixed,FALSE,5700,1,Unknown,Unknown
5721,FRV - Macys Phase 2 Fresno 30B Site #1,36.808056,-119.775556,270.56,rooftop-fixed,FALSE,22332,1,Unknown,Unknown
5722,FRV - Macys Phase 2 Oakridge 22A Site #1,37.253333,-121.862778,307.04,rooftop-fixed,FALSE,14715,1,Unknown,Unknown
5723,FRV - Macys Phase 2 Santa Maria 201A Site #1,34.951389,-120.433889,355.68,rooftop-fixed,FALSE,13847,1,Unknown,Unknown
5725,FRV - Macys Phase 2 Stockton 16A Site #1,37.997778,-121.313056,562.4,rooftop-fixed,FALSE,22921,1,Unknown,Unknown
5733,FRV - Roche - CA Pleasanton Site #1,37.6925,-121.896667,201.24,rooftop-fixed,FALSE,7632,1,Unknown,Unknown
5352,Glendora - Cullen ES,34.1423546,-117.8540394,132.48,Parking,FALSE,3994,2,mono-Si,sw345 xl mono
5354,Glendora - Goddard MS,34.1481396,-117.8493741,366.39,Parking,FALSE,10817,2,mono-Si,sw345 xl mono
5355,Glendora - La Fetra ES,34.1400489,-117.8737488,165.6,Parking,FALSE,5144,2,mono-Si,sw345 xl mono
5356,Glendora - Sandburg MS,34.1416274,-117.878312,413.31,Parking,FALSE,3825,2,mono-Si,sw345 xl mono
5357,Glendora - Sellers ES,34.1444185,-117.8455387,259.44,Parking,FALSE,6993,2,mono-Si,sw345 xl mono
5358,Glendora - Stanton ES,34.1264444,-117.8774031,130.41,Parking,FALSE,3612,2,mono-Si,sw345 xl mono
5360,Glendora - Whitcomb Continuation HS,34.1244805,-117.8696099,82.8,Parking,FALSE,2333,2,mono-Si,sw345 xl mono
5361,Glendora - Williams ES,34.132433,-117.847515,54.51,Parking,FALSE,1266,2,mono-Si,sw345 xl mono
5323,Hawthorne - Eucalyptus ES,33.922435,-118.3585951,177.68,Parking,FALSE,5582,2,mono-Si,tsm-345de14a(ii)
5324,Hawthorne - Hawthorne MS,33.9148276,-118.3504147,107.3,Parking,FALSE,8554,2,mono-Si,tsm-345de14a(ii)
5325,Hawthorne - Kornblum ES,33.9164297,-118.3370829,216.32,Parking,FALSE,8058,2,mono-Si,tsm-345de14a(ii)
5326,Hawthorne - Prairie Vista MS,33.9074063,-118.3432625,277.38,Parking,FALSE,8611,2,mono-Si,tsm-345de14a(ii)
5327,Hawthorne - Ramona ES,33.9093949,-118.3582191,151.8,Parking,FALSE,4939,2,mono-Si,tsm-345de14a(ii)
5322,Hawthorne - Washington ES,33.9158697,-118.3514607,160.77,Parking,FALSE,8360,2,mono-Si,tsm-345de14a(ii)
5328,Hawthorne - York ES,33.9263342,-118.3444883,78.66,Parking,FALSE,2127,2,mono-Si,tsm-345de14a(ii)
5329,Hawthorne - Zela Davis ES,33.9107563,-118.3358501,161.46,Parking,FALSE,4682,2,mono-Si,tsm-345de14a(ii)
5146,Isaac  Sutton Elementary,33.4603409,-112.1248976,164.7,Parking,FALSE,4949,2,multi-Si,yl305p-35b
5147,Isaac  Udall Elementary,33.4576324,-112.1395346,402.6,Parking,FALSE,17462,2,multi-Si,yl305p-35b
5961,IUSD Woodbridge High School,33.678,-117.8066,309.96,carport-fixed,FALSE,7711,2,Unknown,MEMC Singapore Pte Ltd.-M315 BMC
5930,"JBY Facility - Rooftops - Multnomah, OR",45.51102,-122.465467,239.4,rooftop-fixed,FALSE,28374,1,ribbon polycrystalline si,es-190-rl
5129,Keppel  Keppel Academy,34.5284066,-117.9637384,153.72,Ground,FALSE,7181,3,multi-Si,yl300p-35b
5131,Keppel  Lake LA,34.5872019,-117.8397908,167.75,Parking,FALSE,5703,2,multi-Si,yl300p-35b
5770,"Kohls - Bakersfield NW, CA (#702)",35.384593,-119.106893,383.04,rooftop-fixed,FALSE,28154,1,ribbon polycrystalline si,es-180-sl
6004,"Kohls - Beaverton, OR (#1002)",45.493204,-122.790303,299.04,rooftop-fixed,FALSE,20257,1,multi-Si,sf220-30-p240
5774,"Kohls - Chula Vista South, CA (#958)",32.592513,-117.034878,417.6,rooftop-fixed,FALSE,26481,1,Unknown,Unknown
5965,"Kohls - Elk Grove, CA (#695)",38.407575,-121.419532,269.78,rooftop-fixed,FALSE,17778,1,multi-Si,sf220-30-p235
5966,"Kohls - Folsom, CA (#663)",38.672067,-121.167642,443.52,rooftop-fixed,FALSE,25857,1,multi-Si,sf240-30-p
6001,"Kohls - Jericho, NY (#411)",40.778575,-73.56661,330,rooftop-fixed,FALSE,17177,1,Unknown,"MEMC Singapore Pte Ltd.-P300
BMC"
5785,"Kohls - La Verne, CA (#599)",34.112663,-117.762923,412.8,rooftop-fixed,FALSE,17323,1,Unknown,Unknown
5967,"Kohls - Marina, CA (#1122)",36.666603,-121.813106,311.6,rooftop-fixed,FALSE,15925,1,Unknown,MEMC Singapore Pte Ltd.-P300 BMC; MEMC Singapore Pte Ltd.-P300 AMC
6006,"Kohls - N. Huntingdon,  PA (#459) Site #1",40.318148,-79.682953,316.94,rooftop-fixed,FALSE,14729,1,multi-Si,sf220-30-p230
5999,"Kohls - Ocean, NJ (1143) Site #1",40.248115,-74.040425,456.485,rooftop-fixed,FALSE,24700,1,multi-Si,sf220-30-p240
5797,"Kohls - San Marcos, CA (#707)",33.134284,-117.12334,367.36,rooftop-fixed,FALSE,18029,1,multi-Si,kd205gx-lpu
5971,"Kohls - Santa Clarita, CA (#752) Site #1",34.392154,-118.467753,401.38,rooftop-fixed,FALSE,19340,1,multi-Si,sf220-30-p235
6008,"Kohls - Springfield, PA (#275) Site #1",39.917337,-75.329879,286.65,rooftop-fixed,FALSE,18400,1,multi-Si,tsm-225 pa05
5802,"Kohls - Stockton, CA (#708)",38.055534,-121.37326,401.28,rooftop-fixed,FALSE,24507,1,ribbon polycrystalline si,es-190-sl
5804,"Kohls - Torrance, CA (#632)",33.793207,-118.331461,138.24,rooftop-fixed,FALSE,7549,1,ribbon polycrystalline si,es-180-sl
5027,Kollmorgen,42.310872,-72.647914,208,Roof,FALSE,0,1,amorphous si,pvl-144
5189,Macys Marlborough Solomon Pond,42.354614,-71.6147911,475.19,Roof,FALSE,19797,1,multi-Si,tsm-305pd14
5086,Marana  Butterfield Elementary,32.345809,-111.039228,130.98,Parking,FALSE,4685,2,multi-Si,yl295p-35b
5087,Marana  Coyote Trail Elementary,32.3537055,-111.107912,113.28,Parking,FALSE,2704,2,multi-Si,yl295p-35b
5088,Marana  Estes Elementary,32.4533823,-111.2062363,309.72,Parking,FALSE,28421,2,multi-Si,yl290p-35b
5089,Marana  Ironwood Elementary,32.378135,-111.037287,191.16,Parking,FALSE,6392,2,multi-Si,yl295p-35b
5091,Marana  Marana Middle School (Meter 1 + Meter 2),32.451248,-111.205123,588.12,Parking,FALSE,12832,2,multi-Si,yl290p-35b
5093,Marana  Quail Run Elementary,32.360264,-111.064301,187.62,Parking,FALSE,5448,2,multi-Si,yl295p-35b
5094,Marana  Twin Peaks,32.374389,-111.134117,219.48,Parking,FALSE,7139,2,multi-Si,yl295p-35b
5861,MCPS - Clarksburg HS,39.225833,-77.265837,277.095,rooftop-fixed,FALSE,12622,1,Unknown,Unknown
5862,MCPS - College Gardens ES,39.102982,-77.162814,76.95,rooftop-fixed,FALSE,6056,1,Unknown,Unknown
5863,MCPS - Francis Scott Key MS Site #1,39.027587,-76.991977,92.4,rooftop-fixed,FALSE,4884,1,Unknown,Unknown
5148,Miami  Lee Kornegy Jr. High School,33.4123126,-110.8344831,139.08,Parking,FALSE,8194,2,multi-Si,yl305p-35b
5095,Miami Charles Bejarano,33.4130477,-110.8344821,109.74,Parking,FALSE,4638,2,multi-Si,yl295p-35b
5096,Miami High School,33.411093,-110.8338957,421.26,Parking,FALSE,12877,2,multi-Si,yl295p-35b
5034,Middle Twp   Admin,39.0786409,-74.8256958,40.56,Roof,FALSE,3771,1,mono-Si,Yingli 260W
5035,Middle Twp   Elem 1,39.0792789,-74.8234578,165.62,Roof,FALSE,2522,1,mono-Si,Yingli 260W
5335,Mountain View - Creek View ES,34.0247557,-117.5681449,161.88,Parking,FALSE,3259,2,mono-Si,tsm-355dd14a(ii)
5337,Mountain View - District Office,34.0269331,-117.5911043,32.31,Parking,FALSE,3904,2,mono-Si,tsm-355dd14a(ii)
5338,Mountain View - Mountain View ES,34.0269331,-117.5911043,123.54,Parking,FALSE,3904,2,mono-Si,tsm-355dd14a(ii)
4901,NIST_Canopy_1,39.1385,-77.2155,242.5,Canopy,FALSE,7193,2,mono-Si,NU-U235F2
4902,NIST_Ground_1,39.1319,-77.2141,270.7,Ground,FALSE,16972,3,mono-Si,NU-U235F2
4903,NIST_Roof_1,39.1354,-77.2156,73.7,Roof,FALSE,4074,1,mono-Si,NU-U235F2
5139,Palmdale  Marie Kerr Gym,34.603666,-118.182041,95.7,Parking,FALSE,2145,2,multi-Si,yl300p-35b
5138,Palmdale  Marie Kerr Pool,34.603666,-118.182041,82.5,Parking,FALSE,2145,2,multi-Si,yl300p-35b
5140,Palmdale  Marie Kerr Skate Park,34.6036659,-118.182041,62.7,Parking,FALSE,2145,2,multi-Si,yl300p-35b
5097,Peoria  Cheyenne Elementary,33.591484,-112.247694,464.4,Parking,FALSE,16005,2,multi-Si,yl300p-35b
5149,Peoria  Country Meadows,33.557474,-112.29631,497.76,Parking,FALSE,15702,2,multi-Si,yl305p-35b
5098,Peoria  Coyote Hills Elementary,33.675508,-112.247824,438.48,Parking,FALSE,14320,2,multi-Si,yl290p-35b
5099,Peoria  Desert Harbor,33.625383,-112.252494,378,Parking,FALSE,13684,2,multi-Si,yl300p-35b
5151,Peoria  Parkridge Elementary,33.6677298,-112.2741949,514.23,Parking,FALSE,17919,2,multi-Si,yl305p-35b
5105,Peoria  Santa Fe Elementary School,33.574974,-112.226577,363.6,Parking,FALSE,13054,2,multi-Si,yl300p-35b
5106,Peoria  Zuni Hills Elementary School,33.687522,-112.293159,452.4,Parking,FALSE,15360,2,multi-Si,yl290p-35b
5307,Permacity,33.727972,-118.2800411,1209.6,Roof,FALSE,47709,1,mono-Si,sw320 xl mono
5233,Pomona - Cortez ES,34.0705443,-117.7786745,204.6,Parking,FALSE,7205,2,multi-Si,yl300p-35b
5873,Progress Energy Carolina - Meter 1 + Meter 2,34.287135,-77.980606,2377.8,ground-single_axis_tracker,TRUE,130760,3,multi-Si,kd205gx-lpu
5975,PSUSD Painted Hills MS,33.98123,-116.517359,506.88,carport-fixed,FALSE,15796,2,Unknown,"MEMC Singapore Pte Ltd.-F320
BMC"
5978,PSUSD Rancho Mirage High School,33.823755,-116.433243,1149.12,carport-fixed,FALSE,37936,2,Unknown,MEMC Singapore Pte Ltd.-M315 BMC
5305,Ravens Training Facility,39.39652,-76.8358776,404.63,Roof,FALSE,15187,1,mono-Si,
5242,Saddleback Laguna Hills HS,33.5933833,-117.7019839,733.2,Parking,FALSE,22305,2,mono-Si,sw325 xl mono
5244,Saddleback Nutrition Center,33.6545977,-117.6515257,157.3,Unknown,FALSE,3377,2,Unknown,
5219,San Gabriel Jefferson MS,34.1032626,-118.0780835,317.2,Parking,FALSE,7198,2,multi-Si,yl305p-35b
5220,San Gabriel McKinley ES,34.0825072,-118.10119,109.8,Parking,FALSE,4320,2,multi-Si,yl305p-35b
5221,San Gabriel Roosevelt ES,34.097254,-118.085147,97.6,Parking,FALSE,2983,2,multi-Si,yl305p-35b
5222,San Gabriel Washington ES,34.1069508,-118.1036145,97.6,Parking,FALSE,2963,2,multi-Si,yl305p-35b
5223,San Gabriel Wilson ES,34.1176126,-118.0886079,61,Parking,FALSE,2148,2,multi-Si,yl305p-35b
5959,Site #1,36.995688,-122.058986,247.08,rooftop-fixed-open-rack,FALSE,9611,1,multi-Si,sf220-30-p235
5045,SMUD - Bruceville,38.3475,-121.4125,21902,Ground,FALSE,308326,3,CdTe,fs series 3
5048,Somerton School District  Orange Grove,32.5893515,-114.6603177,214.32,Parking,FALSE,6837,2,mono-Si,Yingli 235W
5125,Sparta Fresh Air Energy,33.285725,-82.982339,993.6,Ground,FALSE,48349,3,multi-Si,jc300m-24-ab
5872,"Staples - Corporate Express DC - Hanover, MD Site #1",39.17104,-76.7252,1001.1,rooftop-fixed,FALSE,59095,1,ribbon polycrystalline si,es-180-rl
5818,"Staples - Costa Mesa, CA (#1078)",33.633907,-117.917793,69.12,rooftop-fixed,FALSE,4590,1,ribbon polycrystalline si,es-180-sl
5880,"Staples - Manahawkin, NJ (#1229)",39.704576,-74.277852,79.95,rooftop-fixed,FALSE,3757,1,multi-Si,kd205gx-lpu
5823,"Staples - Napa, CA (#422)",38.321463,-122.299616,86.4,rooftop-fixed,FALSE,4745,1,Unknown,Unknown
5825,"Staples - Ontario, CA (#1352)",34.073444,-117.557819,84.36,rooftop-fixed-open-rack,FALSE,762,1,Unknown,Unknown
5829,"Staples - Vacaville, CA (#409)",38.365716,-121.961652,76.8,rooftop-fixed,FALSE,4425,1,Unknown,Unknown
5272,Sulphur Springs Canyon Springs CS,34.419845,-118.4690584,216.92,Parking,FALSE,7654,2,mono-Si,sw340 xl mono
5280,Sulphur Springs CS,34.4200533,-118.4260466,195.84,Parking,FALSE,937,2,mono-Si,sw340 xl mono
