system_id,power,latitude,longitude,mount_type,module_technology,module_model
6480,197.4,37.6663123,-121.7968116,Canopy,mono-Si,spr-x21-470-com
6481,183.3,37.6626467,-121.775,Canopy,mono-Si,spr-x21-470-com
6500,155.1,34.4199401,-119.8705635,Canopy,mono-Si,spr-x21-470-com
6531,225.6,37.718,-121.728,Canopy,mono-Si,spr-x21-470-com
6775,448.7,39.491612,-74.5314653,Canopy,mono-Si,sw175
6577,274.68,32.605381,-117.059,Canopy,mono-Si,spr-327ne-wht-d
6582,219.744,32.629,-117.007,Canopy,mono-Si,spr-327ne-wht-d
6585,155.652,32.569,-117.0738317,Canopy,mono-Si,spr-327ne-wht-d
6586,778.26,32.642,-116.9676282,Canopy,mono-Si,spr-327ne-wht-d
6542,548.25,37.307,-121.8551293,Canopy,mono-Si,spr-425e-wht-d
6466,1419.318,33.8782084,-117.997,Canopy,mono-Si,spr-e20-327-com; spr-e20-435-com
6422,104.4,37.914162,-122.278657,Canopy,mono-Si,spr-e20-435-com
6432,87,37.943,-122.3450268,Canopy,mono-Si,spr-e20-435-com
6434,365.4,37.9631226,-122.3381148,Canopy,mono-Si,spr-e20-435-com
6435,234.9,37.9997255,-122.2538621,Canopy,mono-Si,spr-e20-435-com
6439,147.9,38.0073063,-122.274,Canopy,mono-Si,spr-e20-435-com
6440,552.45,37.9524445,-122.347,Canopy,mono-Si,spr-e20-435-com
6455,156.6,34.083,-117.3396326,Canopy,mono-Si,spr-e20-435-com
6460,169.65,34.057,-117.327,Canopy,mono-Si,spr-e20-435-com
6476,182.7,37.684,-121.728,Canopy,mono-Si,spr-e20-435-com
6520,848.25,33.9107725,-117.287,Canopy,mono-Si,spr-e20-435-com
6522,3549.6,33.9703359,-117.3309904,Canopy,mono-Si,spr-e20-435-com
6525,3919.35,33.785,-118.118,Canopy,mono-Si,spr-e20-435-com
6557,326.25,33.0991246,-117.1046132,Canopy,mono-Si,spr-e20-435-com
6477,141,37.6900763,-121.7706111,Canopy,mono-Si,spr-x21-470-com
6482,192.7,37.6771018,-121.7408556,Canopy,mono-Si,spr-x21-470-com
6529,310.2,37.6808158,-121.761,Canopy,mono-Si,spr-x21-470-com
6530,277.3,37.687,-121.766303,Canopy,mono-Si,spr-x21-470-com
4901,242.5,39.1385,-77.2155,Canopy,mono-Si,NU-U235F2
6572,988.848,32.6080704,-116.9737157,Canopy,mono-Si,spr-327ne-wht-d
6574,366.24,32.6599646,-117.0921272,Canopy,mono-Si,spr-327ne-wht-d
6575,483.96,32.579,-117.122,Canopy,mono-Si,spr-327ne-wht-d
6583,316.536,32.636,-117.0594128,Canopy,mono-Si,spr-327ne-wht-d
6584,173.964,32.631,-117.060606,Canopy,mono-Si,spr-327ne-wht-d
6541,637.5,37.412,-122.074,Canopy,mono-Si,spr-425e-wht-d
6579,274.68,32.648,-117.008,Canopy,mono-Si,spr-e20-327-com
6421,117.45,37.9819286,-122.2727814,Canopy,mono-Si,spr-e20-435-com
6424,104.4,37.975,-122.292,Canopy,mono-Si,spr-e20-435-com
6428,113.1,37.974797,-122.346887,Canopy,mono-Si,spr-e20-435-com
6436,691.65,37.9247715,-122.3285994,Canopy,mono-Si,spr-e20-435-com
6438,104.4,37.94,-122.3138076,Canopy,mono-Si,spr-e20-435-com
6441,95.7,37.9670371,-122.297508,Canopy,mono-Si,spr-e20-435-com
6442,91.35,37.9685455,-122.3248308,Canopy,mono-Si,spr-e20-435-com
6443,182.7,34.049,-117.394,Canopy,mono-Si,spr-e20-435-com
6446,156.6,34.079,-117.4107829,Canopy,mono-Si,spr-e20-435-com
6447,52.2,34.0551712,-117.333,Canopy,mono-Si,spr-e20-435-com
6448,156.6,34.054,-117.4013495,Canopy,mono-Si,spr-e20-435-com
6449,165.3,34.0519315,-117.292,Canopy,mono-Si,spr-e20-435-com
6450,204.45,34.043,-117.4662375,Canopy,mono-Si,spr-e20-435-com
6451,143.55,34.0772953,-117.3305621,Canopy,mono-Si,spr-e20-435-com
6452,143.55,34.0773237,-117.3170265,Canopy,mono-Si,spr-e20-435-com
6456,182.7,34.0803733,-117.401,Canopy,mono-Si,spr-e20-435-com
6457,208.8,34.052926,-117.428,Canopy,mono-Si,spr-e20-435-com
6463,717.75,32.7221712,-117.0152973,Canopy,mono-Si,spr-e20-435-com
6464,730.8,32.8573262,-116.9700857,Canopy,mono-Si,spr-e20-435-com
6467,1044,34.1105485,-117.2458175,Canopy,mono-Si,spr-e20-435-com
6485,665.55,34.071,-117.3317885,Canopy,mono-Si,spr-e20-435-com
6555,535.05,33.076,-117.057,Canopy,mono-Si,spr-e20-435-com
6479,169.2,37.6881736,-121.7966776,Canopy,mono-Si,spr-x21-470-com
6528,846,37.674993,-121.7878354,Canopy,mono-Si,spr-x21-470-com
6774,383.3,39.491612,-74.5314653,Canopy,mono-Si,sw175
6780,96.06,32.4965185,-114.7754782,Canopy,multi-Si,tsm-240pa05
6778,147.32,32.4978007,-114.775895,Canopy,multi-Si,tsm-290pa14
6660,1586.2,39.4612556,-74.6790406,Canopy,multi-Si,yl280p-35b
6780,96.06,32.4965185,-114.7754782,Canopy,multi-Si,tsm-290pa14
6604,808.02,41.0319357,-73.7159001,Canopy,multi-Si,REC335TP72
6672,137.5,39.788385,-75.030806,Canopy,multi-Si,et-p660250wb
6788,400.16,28.3665385,-81.4192768,Canopy,multi-Si,jc305m-24-ab
6781,20.88,32.4977752,-114.7779755,Canopy,multi-Si,tsm-290pa14
6603,277.38,41.0319357,-73.7159001,Canopy,multi-Si,REC335TP72
6745,997.05,40.5542716,-74.4683269,Canopy,multi-Si,q.pro-g3 255
6778,147.32,32.4978007,-114.775895,Canopy,multi-Si,tsm-290pa14; tsm-235pa05
6779,126.89,32.4978007,-114.775895,Canopy,multi-Si,tsm-235pa05
6780,96.06,32.4965185,-114.7754782,Canopy,multi-Si,tsm-235pa05
6779,126.89,32.4978007,-114.775895,Canopy,multi-Si,tsm-290pa14
6661,569.8,39.0977407,-74.8244149,Canopy,multi-Si,yl280p-35b
6611,245.85,39.7019191,-74.2567225,Canopy,Unknown,SE-F330BXD
6462,600.3,32.7370339,-116.9736359,Canopy / Ground,mono-Si,spr-e20-435-com
6777,111.86,32.4943112,-114.7524617,Canopy / Ground,multi-Si,tsm-235pa05
5519,159,42.5569792,-70.8472063,carport,multi-Si,Q.PRO BFR-G3 255
5813,228,32.844774,-117.004093,carport-fixed,amorphous si,g-sa060
5812,481.5,32.844774,-117.004093,carport-fixed,amorphous si,g-sa060
5814,152.1,32.844774,-117.004093,carport-fixed,CdTe,fs series 6
5519,159,42.5569792,-70.8472063,carport-fixed,multi-Si,Q.PRO BFR-G3 255
5712,1190.4,34.0435,-118.154094,carport-fixed,Unknown,Unknown
5711,1173.44,36.809841,-119.741665,carport-fixed,Unknown,Unknown
5713,1190.4,34.0435,-118.154094,carport-fixed,Unknown,Unknown
5766,251.4,37.943661,-121.260001,carport-fixed,Unknown,Unknown
5981,389.76,37.404933,-121.972158,carport-fixed,Unknown,Unknown
6003,306.6,40.675329,-73.989471,carport-fixed,Unknown,"MEMC Singapore Pte Ltd.
MEMC Singapore Pte Ltd.-P300BMC
BMC"
5973,675.84,33.964403,-116.517618,carport-fixed,Unknown,"MEMC Singapore Pte Ltd.-F320
BMC"
5979,917.76,33.6969,-117.8279,carport-fixed,Unknown,MEMC Singapore Pte Ltd.-F320BMC; MEMC Singapore Pte Ltd.-M320 BMC
5978,1149.12,33.823755,-116.433243,carport-fixed,Unknown,MEMC Singapore Pte Ltd.-M315 BMC
5975,506.88,33.98123,-116.517359,carport-fixed,Unknown,"MEMC Singapore Pte Ltd.-F320
BMC"
5972,1152.9,33.80139,-116.451499,carport-fixed,Unknown,MEMC Singapore Pte Ltd.-M315 BMC
5974,328.86,33.83042,-116.478659,carport-fixed,Unknown,MEMC Singapore Pte Ltd.-M315BMC
5767,251.4,37.943661,-121.260001,carport-fixed,Unknown,Unknown
5961,309.96,33.678,-117.8066,carport-fixed,Unknown,MEMC Singapore Pte Ltd.-M315 BMC
5976,1152.9,33.819522,-116.520921,carport-fixed,Unknown,MEMC Singapore Pte Ltd.-M315 BMC
5977,1152.9,33.819522,-116.520921,carport-fixed,Unknown,MEMC Singapore Pte Ltd.-M315 BMC
5753,1158.08,38.4897,-121.3929,carport-fixed,Unknown,Unknown
5980,1091.04,32.579359,-116.919168,carport-fixed,Unknown,SF260-36-P275; SF260-36-P280; SF260-36-P290
7601,14.8,37.255062,-87.210327,Direct Roof Mount,mono-Si,nu-224f1
7611,25,36.832173,-83.818613,Direct Roof Mount,mono-Si,nu-240f
7621,41.58,38.379002,-84.294998,Direct Roof Mount,mono-Si,315 MONO
7612,25,36.832096,-83.819016,Direct Roof Mount,mono-Si,nu-240f
7600,14.8,37.255646,-87.210442,Direct Roof Mount,mono-Si,nu-224f1
7609,34.6,36.827232,-83.829979,Direct Roof Mount,mono-Si,nu-240f
7610,46.1,36.832081,-83.818825,Direct Roof Mount,mono-Si,nu-240f
7606,22.1,37.272305,-87.202751,Direct Roof Mount,multi-Si,MAGE POWERTEC PLUS 230 / 6 PH-US 
7616,30,37.256073,-87.205673,Direct Roof Mount,multi-Si,AC-300P-156-72S
7602,27.1,37.257839,-87.209793,Direct Roof Mount,multi-Si,ES-a-205
7614,36.1,36.832733,-83.8104781,Direct Roof Mount,multi-Si,ES-a-205
7618,15.3,37.254295,-87.210388,Direct Roof Mount,multi-Si,CS6X-305P
7605,99.1,37.270361,-87.207704,Direct Roof Mount,multi-Si,MAGE POWERTEC PLUS 230 / 6 PH-US 
7619,33.6,37.253899,-87.210258,Direct Roof Mount,multi-Si,CS6X-305P
7620,33.6,37.253639,-87.209541,Direct Roof Mount,multi-Si,CS6X-305P
7622,203,39.037693,-84.715714,Direct Roof Mount,multi-Si,JC305M-24-AB
7603,36.1,37.257839,-87.209793,Direct Roof Mount,multi-Si,ES-a-205
7604,18,37.257698,-87.206421,Direct Roof Mount,multi-Si,ES-a-205
7607,72.7,37.72968,-87.201134,Direct Roof Mount,multi-Si,MAGE POWERTEC PLUS 230 / 6 PH-US 
7608,50,37.92815,-85.950096,Direct Roof Mount,multi-Si,MAGE POWERTEC PLUS 230 / 6 PH -US
7617,30,37.255615,-87.208237,Direct Roof Mount,multi-Si,AC-300P-156-72S
7627,21.96,38.862045,-84.625381,Direct Roof Mount,multi-Si,CS6X-305P
2062,7,39.7399,-105.1727,fixed,Unknown,
6546,695.856,33.45,-112.0781307,Garage Canopy,mono-Si,spr-e20-327-com
6547,486.576,33.4478565,-112.0782617,Garage Canopy,mono-Si,spr-e20-327-com
6506,1979.25,37.434,-122.161,Garage Canopy,mono-Si,spr-e20-435-com
6553,796.05,34.4179389,-119.8480181,Garage Canopy,mono-Si,spr-e20-435-com
6561,1109.25,33.883,-117.889,Garage Canopy,mono-Si,spr-e20-435-com
6551,591.6,34.415,-119.841,Garage Canopy,mono-Si,spr-e20-435-com
6521,8791.35,33.08,-96.845,Garage Canopy,mono-Si,spr-e20-435-com
6537,165.3,37.7659687,-122.3921259,Garage Canopy,mono-Si,spr-e20-435-com
6560,2196.75,33.879,-117.889,Garage Canopy,mono-Si,spr-e20-435-com
6552,987.45,34.417,-119.848,Garage Canopy,mono-Si,spr-e20-435-com
2101,2.238,37.2431,-115.793,gfg,ff,sss
2101,2.238,37.2431,-115.793,gfg,yyy,rrr
2063,7,39.7399,-105.1727,ground,360,MSE360SQ6S
5029,294.67,39.0908386,-76.6287333,Ground,amorphous si,pvl-136
7311,142790,31.00149,-102.2832,Ground,CdTe,
7302,16240,35.61909,-119.85427,Ground,CdTe,
7307,201930,32.74714,-115.71053,Ground,CdTe,
7319,65340,32.57159,-107.48633,Ground,CdTe,
7308,37437,36.46849,-104.63506,Ground,CdTe,
7318,27560,35.62581,-119.85438,Ground,CdTe,
7321,73120,36.72736,-120.4154,Ground,CdTe,
7336,340620,35.58517,-115.4342,Ground,CdTe,
5384,1184.4,30.271258,-98.434739,Ground,CdTe,fs-4117a-3
5045,21902,38.3475,-121.4125,Ground,CdTe,fs series 3
7310,109821,30.99234,-84.63716,Ground,CdTe,Thin-Film
7325,179820,32.58658,-84.30088,Ground,CdTe,Thin-Film
9065,20000,34.94419479,-86.8746109,Ground,CdTe,fs-4117A-3
9045,4737.6,40.38676249,-104.5509624,Ground,CdTe,fs-4117-A
9036,1998,34.4872,-89.0591,Ground,CdTe,fs-4112-2
9064,8939.25,40.18919373,-104.6959991,Ground,CdTe,fs-4117-A
9040,72044.4,31.83115429,-82.60225296,Ground,CdTe,fs-4112-2
7326,64770,33.08339,-115.46649,Ground,CdTe,
7332,64320,33.17019,-115.44869,Ground,CdTe,
7401,844,32.678721,-115.639129,Ground,CdTe,FS-387
9027,16822.8,33.63720341,-92.70469666,Ground,CdTe,fs-4110-2
9051,4996.8,36.2938385,-82.47481537,Ground,CdTe,fs-4120-A
9049,1015.2,34.24501,-88.7912,Ground,CdTe,fs-4117-2
9059,75092,32.450138,-88.555045,Ground,CdTe,fs-6425-A
7329,64580,33.14075,-115.46725,Ground,CdTe,
9027,16822.8,33.63720341,-92.70469666,Ground,CdTe,fs-4112-2
9042,999.78,33.9287,-88.993,Ground,CdTe,fs-4117-3
9032,18063,40.08428,-104.75058,Ground,CdTe,fs-4112-2
9048,4025.55,35.57783,-89.28579,Ground,CdTe,fs-4117-3
9039,8545.5,40.2298,-105.033,Ground,CdTe,fs-4112-2
9037,9963,35.16745,-88.644321,Ground,CdTe,fs-4112-2
9041,19912,35.140556,-88.551111,Ground,CdTe,fs-4112-2
7305,141600,32.56275,-84.28492,Ground,CdTe,Thin-Film
9061,55296,31.84154513,-82.61100769,Ground,CdTe,fs-4120-A
9059,75092,32.450138,-88.555045,Ground,CdTe,fs-6420-A
9059,75092,32.450138,-88.555045,Ground,CdTe,fs-6430-A
9052,69000,35.35029984,-89.85700226,Ground,CdTe,fs-4117-3
9046,19683,35.57726557,-89.05427456,Ground,CdTe,FS-4112-2
9064,8939.25,40.18919373,-104.6959991,Ground,CdTe,fs-4115-A
9064,8939.25,40.18919373,-104.6959991,Ground,CdTe,fs-4120-A
7306,22000,33.14393,-115.49757,Ground,CIGS,
7320,18720,35.72798,-119.89858,Ground,CIGS,Thin-Film
9038,3899.5,33.9259,-88.9973,Ground,CIS,stl-150A
9038,3899.5,33.9259,-88.9973,Ground,CIS,stl-145A
7300,26180,35.10406,-118.95411,Ground,Monocrystalline,NULL
7303,125280,35.8359,-114.97441,Ground,Monocrystalline,NULL
7316,127720,36.21947,-119.80647,Ground,Monocrystalline,NULL
6674,2600.13,42.0888021,-70.8974956,Ground,mono-Si,up-m305m
6686,718.08,44.3857306,-71.968104,Ground,mono-Si,sw 340 xl mono
2032,3.25,39.7398,-105.1745,Ground,mono-Si,n325sa16
2047,7.2,39.739915,-105.172708,Ground,mono-Si,n325sa16
6678,1393.2,42.1696355,-71.4682407,Ground,mono-Si,cs6x-305m
5300,2500.88,39.4368884,-76.2161329,Ground,mono-Si,sw325 xl mono
6503,13780.8,35.6507888,-117.661,Ground,mono-Si,spr-435ne-wht-d
5297,2500.88,39.436888,-76.2161329,Ground,mono-Si,sw325 xl mono
5299,2500.88,39.4368884,-76.2161329,Ground,mono-Si,sw325 xl mono
5302,2700.47,39.436888,-76.216133,Ground,mono-Si,sw325 xl mono
6489,1557.3,35.366,-119.13,Ground,mono-Si,spr-e20-435-com
6526,12528,34.68,-86.63,Ground,mono-Si,spr-e20-435-com
6570,1183.2,41.8687483,-72.7184156,Ground,mono-Si,spr-e20-435-com
6698,460.79,39.7185274,-75.1271828,Ground,mono-Si,sw255 mono
6736,2578.56,43.086449,-72.455597,Ground,mono-Si,sw340 xl mono
5012,201.84,32.6759373,-114.6746278,Ground,mono-Si,Yingli  290W
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-481
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-489
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA23KTL-DO/US-492
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-482
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-487
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-491
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-480
6488,1539.9,35.417709,-119.149,Ground,mono-Si,spr-e20-435-com
6567,382.8,38.2861003,-122.3037721,Ground,mono-Si,spr-e20-435-com
6571,3758.4,32.2481637,-111.26105,Ground,mono-Si,spr-e20-435-com
6676,538.2,44.850456,-73.133598,Ground,mono-Si,spr-x21-345
6411,2668,42.1590229,-71.8601374,Ground,mono-Si,sw240 mono; lg340s2w-g4
6605,1266.84,44.5871616,-72.5841928,Ground,mono-Si,345w mono
7430,1050,28.069575,-82.016593,Ground,mono-Si,SE-F325BXC-35 
5023,1029.77,42.204259,-72.616201,Ground,mono-Si,sw235
5024,3497.27,42.2042586,-72.6162009,Ground,mono-Si,sw235
5055,2283.26,42.0414526,-71.6164752,Ground,mono-Si,sw235
5026,5226,39.842211,-75.2255967,Ground,mono-Si,
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA23KTL-DO/US-492
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA23KTL-DO/US-493
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-485
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-490
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-483
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-488
6406,1413.97,42.1590229,-71.8601374,Ground,mono-Si,sw235
6400,3704.44,42.226,-71.662662,Ground,mono-Si,LG365BN2W-B3
2034,8.96,39.7398,-105.174,Ground,mono-Si,LG320N1K-A5
2048,7,39.7399,-105.1727,Ground,mono-Si,LG360Q1C-A5
5041,1598.39,42.119444,-71.325556,Ground,mono-Si,sw245
9060,138501,31.414696,-84.831717,Ground,mono-Si,q.peak duo l-g5.2
7063,,36.28,-115.06,Ground,mono-Si,STP170S-24/Ab-1
6403,1371.5,41.9945525,-70.8060405,Ground,mono-Si,sw240
6410,2788,42.1590229,-71.8601374,Ground,mono-Si,sw240
2048,7,39.7399,-105.1727,Ground,mono-Si,VBHN330SA17
6412,2668,42.1590229,-71.8601374,Ground,mono-Si,LG340S2W-G5
6412,2668,42.1590229,-71.8601374,Ground,mono-Si,cs6x-320p
6412,2668,42.1590229,-71.8601374,Ground,mono-Si,sw240
9052,69000,35.35029984,-89.85700226,Ground,mono-Si,lg400N2W-A5
6749,8863.14,40.136396,-74.174432,Ground,mono-Si,crm250s125m-97
6678,1393.2,42.1696355,-71.4682407,Ground,mono-Si,cs6x-300m
5298,2500.88,39.4368884,-76.2161329,Ground,mono-Si,sw325 xl mono
6519,1096.2,38.236511,-122.2843376,Ground,mono-Si,spr-e20-435-com
6527,28188,34.747,-120.517,Ground,mono-Si,spr-e20-435-com
6568,261,38.3228649,-122.3151508,Ground,mono-Si,spr-e20-435-com
6729,554.58,39.9355751,-74.7468566,Ground,mono-Si,sw270 mono
6662,638.82,39.7882239,-75.1234675,Ground,mono-Si,sw270 mono
5381,494.46,31.6198648,-85.0463408,Ground,mono-Si,TSM-335DD14A-II
5011,219.24,32.6897518,-114.6574263,Ground,mono-Si,Yingli  290W
5019,4460.3,39.9043457,-104.6797608,Ground,mono-Si,Yingli 235W
5380,494,33.1248257,-84.3005763,Ground,mono-Si,
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-483
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-486
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-488
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-481
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-485
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-489
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-490
2033,8.26,39.7398,-105.1742,Ground,mono-Si,cs6k-295ms
6766,5522.58,40.7462905,-74.3349936,Ground,mono-Si,memc-m315bmc
6687,718.08,44.5588028,-72.5778415,Ground,mono-Si,sw 340 xl mono
2046,7,39.739915,-105.172708,Ground,mono-Si,n325sa16
6734,651.42,39.421683,-74.639259,Ground,mono-Si,nu-u235f1
5306,2700.47,39.436888,-76.216133,Ground,mono-Si,sw325 xl mono
6543,7507.92,33.819,-112.241,Ground,mono-Si,spr-327ne-wht-d
6580,209.28,32.5732462,-117.0954761,Ground,mono-Si,spr-e20-327-com
6548,5011.2,33.513,-117.174,Ground,mono-Si,spr-e20-435-com
6677,538.2,44.167564,-73.116577,Ground,mono-Si,spr-x21-345
6701,228.23,39.6636026,-75.0841473,Ground,mono-Si,sw255 mono
6663,3046.68,39.7810635,-75.1230686,Ground,mono-Si,sw270 mono
5312,705.6,39.9139347,-122.1027642,Ground,mono-Si,sw280 mono
6675,538.2,43.501099,-72.426353,Ground,mono-Si,spr-x21-345
7412,1200,36.031616,-114.929399,Ground,mono-Si,SE-F330BMC-39
7419,1500,37.734002,-113.252023,Ground,mono-Si,SE-F325BMD-39
4902,270.7,39.1319,-77.2141,Ground,mono-Si,NU-U235F2
5021,402.48,39.3851344,-75.1595585,Ground,mono-Si,
7000,209,19.83305,-155.79,Ground,mono-Si,ASTROPOWER AP-440
5334,999.31,33.5523223,-84.5990992,Ground,mono-Si,Trina TSM-DD14A(II)
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-482
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-484
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-487
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-491
5383,494.46,31.7693193,-84.4189433,Ground,mono-Si,CPS SCA28KTL-DO/US-480
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA23KTL-DO/US-493
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-484
5382,494.46,31.9711321,-84.7485315,Ground,mono-Si,CPS SCA28KTL-DO/US-486
6408,1414.32,42.1590229,-71.8601374,Ground,mono-Si,sw240
6409,2762.4,42.1590229,-71.8601374,Ground,mono-Si,sw240
6811,7497,44.7172,-93.01667,Ground,mono-Si,jkm350m-72
6404,698.64,42.1590229,-71.8601374,Ground,mono-Si,sw240
6403,1371.5,41.9945525,-70.8060405,Ground,mono-Si,TSM-335 DD14A II
6405,1414.32,42.1590229,-71.8601374,Ground,mono-Si,sw240
